start model 0
C:\Users\dozen\AppData\Local\Programs\Python\Python38\lib\site-packages\torch\autograd\__init__.py:130: UserWarning: CUDA initialization: Found no NVIDIA driver on your system. Please check that you have an NVIDIA GPU and installed a driver from http://www.nvidia.com/Download/index.aspx (Triggered internally at  ..\c10\cuda\CUDAFunctions.cpp:100.)
  Variable._execution_engine.run_backward(
34 Average Val Loss: 0.0296, Val Accuracy: 4161/4200 (99.071%)
35 Average Val Loss: 0.0295, Val Accuracy: 4163/4200 (99.119%)
36 Average Val Loss: 0.0291, Val Accuracy: 4164/4200 (99.143%)
37 Average Val Loss: 0.0294, Val Accuracy: 4161/4200 (99.071%)
38 Average Val Loss: 0.0294, Val Accuracy: 4161/4200 (99.071%)
39 Average Val Loss: 0.0287, Val Accuracy: 4164/4200 (99.143%)
40 Average Val Loss: 0.0285, Val Accuracy: 4164/4200 (99.143%)
41 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
42 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
43 Average Val Loss: 0.0293, Val Accuracy: 4161/4200 (99.071%)
44 Average Val Loss: 0.0292, Val Accuracy: 4162/4200 (99.095%)
45 Average Val Loss: 0.0288, Val Accuracy: 4162/4200 (99.095%)
46 Average Val Loss: 0.0293, Val Accuracy: 4164/4200 (99.143%)
47 Average Val Loss: 0.0291, Val Accuracy: 4164/4200 (99.143%)
48 Average Val Loss: 0.0287, Val Accuracy: 4164/4200 (99.143%)
49 Average Val Loss: 0.0293, Val Accuracy: 4162/4200 (99.095%)
50 Average Val Loss: 0.0290, Val Accuracy: 4161/4200 (99.071%)
51 Average Val Loss: 0.0290, Val Accuracy: 4162/4200 (99.095%)
52 Average Val Loss: 0.0286, Val Accuracy: 4164/4200 (99.143%)
53 Average Val Loss: 0.0290, Val Accuracy: 4162/4200 (99.095%)
54 Average Val Loss: 0.0290, Val Accuracy: 4162/4200 (99.095%)
55 Average Val Loss: 0.0288, Val Accuracy: 4165/4200 (99.167%)
56 Average Val Loss: 0.0289, Val Accuracy: 4164/4200 (99.143%)
57 Average Val Loss: 0.0289, Val Accuracy: 4163/4200 (99.119%)
58 Average Val Loss: 0.0289, Val Accuracy: 4161/4200 (99.071%)
59 Average Val Loss: 0.0295, Val Accuracy: 4162/4200 (99.095%)
60 Average Val Loss: 0.0286, Val Accuracy: 4164/4200 (99.143%)
61 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
62 Average Val Loss: 0.0290, Val Accuracy: 4163/4200 (99.119%)
63 Average Val Loss: 0.0285, Val Accuracy: 4163/4200 (99.119%)
64 Average Val Loss: 0.0284, Val Accuracy: 4163/4200 (99.119%)
65 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
66 Average Val Loss: 0.0292, Val Accuracy: 4162/4200 (99.095%)
67 Average Val Loss: 0.0294, Val Accuracy: 4160/4200 (99.048%)
68 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
69 Average Val Loss: 0.0294, Val Accuracy: 4161/4200 (99.071%)
70 Average Val Loss: 0.0290, Val Accuracy: 4163/4200 (99.119%)
71 Average Val Loss: 0.0289, Val Accuracy: 4164/4200 (99.143%)
72 Average Val Loss: 0.0295, Val Accuracy: 4161/4200 (99.071%)
73 Average Val Loss: 0.0291, Val Accuracy: 4164/4200 (99.143%)
74 Average Val Loss: 0.0289, Val Accuracy: 4163/4200 (99.119%)
75 Average Val Loss: 0.0293, Val Accuracy: 4163/4200 (99.119%)
76 Average Val Loss: 0.0285, Val Accuracy: 4163/4200 (99.119%)
77 Average Val Loss: 0.0291, Val Accuracy: 4163/4200 (99.119%)
78 Average Val Loss: 0.0292, Val Accuracy: 4162/4200 (99.095%)
79 Average Val Loss: 0.0293, Val Accuracy: 4161/4200 (99.071%)
80 Average Val Loss: 0.0290, Val Accuracy: 4163/4200 (99.119%)
81 Average Val Loss: 0.0290, Val Accuracy: 4162/4200 (99.095%)
82 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
83 Average Val Loss: 0.0292, Val Accuracy: 4163/4200 (99.119%)
84 Average Val Loss: 0.0289, Val Accuracy: 4163/4200 (99.119%)
85 Average Val Loss: 0.0295, Val Accuracy: 4160/4200 (99.048%)
86 Average Val Loss: 0.0286, Val Accuracy: 4165/4200 (99.167%)
87 Average Val Loss: 0.0290, Val Accuracy: 4162/4200 (99.095%)
88 Average Val Loss: 0.0291, Val Accuracy: 4164/4200 (99.143%)
89 Average Val Loss: 0.0288, Val Accuracy: 4164/4200 (99.143%)
90 Average Val Loss: 0.0290, Val Accuracy: 4160/4200 (99.048%)
91 Average Val Loss: 0.0290, Val Accuracy: 4162/4200 (99.095%)
92 Average Val Loss: 0.0289, Val Accuracy: 4163/4200 (99.119%)
93 Average Val Loss: 0.0286, Val Accuracy: 4164/4200 (99.143%)
94 Average Val Loss: 0.0294, Val Accuracy: 4161/4200 (99.071%)
95 Average Val Loss: 0.0288, Val Accuracy: 4164/4200 (99.143%)
96 Average Val Loss: 0.0292, Val Accuracy: 4161/4200 (99.071%)
97 Average Val Loss: 0.0291, Val Accuracy: 4162/4200 (99.095%)
98 Average Val Loss: 0.0288, Val Accuracy: 4163/4200 (99.119%)
99 Average Val Loss: 0.0292, Val Accuracy: 4163/4200 (99.119%)
start model 4
0 Average Val Loss: 0.0597, Val Accuracy: 4121/4200 (98.119%)
1 Average Val Loss: 0.0707, Val Accuracy: 4100/4200 (97.619%)
2 Average Val Loss: 0.0474, Val Accuracy: 4137/4200 (98.500%)
3 Average Val Loss: 0.0457, Val Accuracy: 4132/4200 (98.381%)
4 Average Val Loss: 0.0344, Val Accuracy: 4154/4200 (98.905%)
5 Average Val Loss: 0.0253, Val Accuracy: 4170/4200 (99.286%)
6 Average Val Loss: 0.0317, Val Accuracy: 4162/4200 (99.095%)
7 Average Val Loss: 0.0254, Val Accuracy: 4172/4200 (99.333%)
8 Average Val Loss: 0.0267, Val Accuracy: 4168/4200 (99.238%)
9 Average Val Loss: 0.0272, Val Accuracy: 4168/4200 (99.238%)
10 Average Val Loss: 0.0221, Val Accuracy: 4175/4200 (99.405%)
11 Average Val Loss: 0.0239, Val Accuracy: 4170/4200 (99.286%)
12 Average Val Loss: 0.0226, Val Accuracy: 4173/4200 (99.357%)
13 Average Val Loss: 0.0258, Val Accuracy: 4170/4200 (99.286%)
14 Average Val Loss: 0.0233, Val Accuracy: 4176/4200 (99.429%)
15 Average Val Loss: 0.0237, Val Accuracy: 4172/4200 (99.333%)
16 Average Val Loss: 0.0223, Val Accuracy: 4174/4200 (99.381%)
17 Average Val Loss: 0.0253, Val Accuracy: 4175/4200 (99.405%)
18 Average Val Loss: 0.0219, Val Accuracy: 4178/4200 (99.476%)
19 Average Val Loss: 0.0220, Val Accuracy: 4176/4200 (99.429%)
20 Average Val Loss: 0.0215, Val Accuracy: 4176/4200 (99.429%)
21 Average Val Loss: 0.0214, Val Accuracy: 4175/4200 (99.405%)
22 Average Val Loss: 0.0210, Val Accuracy: 4174/4200 (99.381%)
23 Average Val Loss: 0.0208, Val Accuracy: 4174/4200 (99.381%)
24 Average Val Loss: 0.0216, Val Accuracy: 4174/4200 (99.381%)
25 Average Val Loss: 0.0210, Val Accuracy: 4176/4200 (99.429%)
26 Average Val Loss: 0.0212, Val Accuracy: 4176/4200 (99.429%)
27 Average Val Loss: 0.0206, Val Accuracy: 4179/4200 (99.500%)
28 Average Val Loss: 0.0209, Val Accuracy: 4177/4200 (99.452%)
29 Average Val Loss: 0.0218, Val Accuracy: 4175/4200 (99.405%)
30 Average Val Loss: 0.0211, Val Accuracy: 4174/4200 (99.381%)
31 Average Val Loss: 0.0206, Val Accuracy: 4174/4200 (99.381%)
32 Average Val Loss: 0.0206, Val Accuracy: 4176/4200 (99.429%)
33 Average Val Loss: 0.0213, Val Accuracy: 4176/4200 (99.429%)
34 Average Val Loss: 0.0210, Val Accuracy: 4176/4200 (99.429%)
35 Average Val Loss: 0.0211, Val Accuracy: 4176/4200 (99.429%)
36 Average Val Loss: 0.0213, Val Accuracy: 4174/4200 (99.381%)
37 Average Val Loss: 0.0215, Val Accuracy: 4174/4200 (99.381%)
38 Average Val Loss: 0.0219, Val Accuracy: 4173/4200 (99.357%)
39 Average Val Loss: 0.0218, Val Accuracy: 4174/4200 (99.381%)
40 Average Val Loss: 0.0212, Val Accuracy: 4174/4200 (99.381%)
41 Average Val Loss: 0.0215, Val Accuracy: 4176/4200 (99.429%)
42 Average Val Loss: 0.0214, Val Accuracy: 4174/4200 (99.381%)
43 Average Val Loss: 0.0214, Val Accuracy: 4175/4200 (99.405%)
44 Average Val Loss: 0.0213, Val Accuracy: 4175/4200 (99.405%)
45 Average Val Loss: 0.0215, Val Accuracy: 4175/4200 (99.405%)
46 Average Val Loss: 0.0217, Val Accuracy: 4175/4200 (99.405%)
47 Average Val Loss: 0.0215, Val Accuracy: 4173/4200 (99.357%)
48 Average Val Loss: 0.0213, Val Accuracy: 4175/4200 (99.405%)
49 Average Val Loss: 0.0215, Val Accuracy: 4174/4200 (99.381%)
50 Average Val Loss: 0.0216, Val Accuracy: 4176/4200 (99.429%)
51 Average Val Loss: 0.0213, Val Accuracy: 4174/4200 (99.381%)
52 Average Val Loss: 0.0216, Val Accuracy: 4177/4200 (99.452%)
53 Average Val Loss: 0.0214, Val Accuracy: 4174/4200 (99.381%)
54 Average Val Loss: 0.0214, Val Accuracy: 4176/4200 (99.429%)
55 Average Val Loss: 0.0212, Val Accuracy: 4175/4200 (99.405%)
56 Average Val Loss: 0.0215, Val Accuracy: 4174/4200 (99.381%)
57 Average Val Loss: 0.0214, Val Accuracy: 4175/4200 (99.405%)
58 Average Val Loss: 0.0216, Val Accuracy: 4175/4200 (99.405%)
59 Average Val Loss: 0.0219, Val Accuracy: 4173/4200 (99.357%)
60 Average Val Loss: 0.0210, Val Accuracy: 4177/4200 (99.452%)
61 Average Val Loss: 0.0213, Val Accuracy: 4176/4200 (99.429%)
62 Average Val Loss: 0.0217, Val Accuracy: 4176/4200 (99.429%)
63 Average Val Loss: 0.0217, Val Accuracy: 4176/4200 (99.429%)
64 Average Val Loss: 0.0215, Val Accuracy: 4175/4200 (99.405%)
65 Average Val Loss: 0.0213, Val Accuracy: 4175/4200 (99.405%)
66 Average Val Loss: 0.0216, Val Accuracy: 4174/4200 (99.381%)
67 Average Val Loss: 0.0211, Val Accuracy: 4177/4200 (99.452%)
68 Average Val Loss: 0.0218, Val Accuracy: 4175/4200 (99.405%)
69 Average Val Loss: 0.0213, Val Accuracy: 4176/4200 (99.429%)
70 Average Val Loss: 0.0212, Val Accuracy: 4176/4200 (99.429%)
71 Average Val Loss: 0.0210, Val Accuracy: 4176/4200 (99.429%)
72 Average Val Loss: 0.0217, Val Accuracy: 4175/4200 (99.405%)
73 Average Val Loss: 0.0214, Val Accuracy: 4175/4200 (99.405%)
74 Average Val Loss: 0.0218, Val Accuracy: 4174/4200 (99.381%)
75 Average Val Loss: 0.0214, Val Accuracy: 4174/4200 (99.381%)
76 Average Val Loss: 0.0217, Val Accuracy: 4174/4200 (99.381%)
77 Average Val Loss: 0.0215, Val Accuracy: 4174/4200 (99.381%)
78 Average Val Loss: 0.0215, Val Accuracy: 4175/4200 (99.405%)
79 Average Val Loss: 0.0217, Val Accuracy: 4174/4200 (99.381%)
80 Average Val Loss: 0.0209, Val Accuracy: 4177/4200 (99.452%)
81 Average Val Loss: 0.0217, Val Accuracy: 4175/4200 (99.405%)
82 Average Val Loss: 0.0216, Val Accuracy: 4175/4200 (99.405%)
83 Average Val Loss: 0.0214, Val Accuracy: 4174/4200 (99.381%)
84 Average Val Loss: 0.0216, Val Accuracy: 4175/4200 (99.405%)
85 Average Val Loss: 0.0214, Val Accuracy: 4174/4200 (99.381%)
86 Average Val Loss: 0.0215, Val Accuracy: 4175/4200 (99.405%)
87 Average Val Loss: 0.0215, Val Accuracy: 4175/4200 (99.405%)
88 Average Val Loss: 0.0211, Val Accuracy: 4176/4200 (99.429%)
89 Average Val Loss: 0.0216, Val Accuracy: 4175/4200 (99.405%)
90 Average Val Loss: 0.0213, Val Accuracy: 4174/4200 (99.381%)
91 Average Val Loss: 0.0214, Val Accuracy: 4175/4200 (99.405%)
92 Average Val Loss: 0.0217, Val Accuracy: 4174/4200 (99.381%)
93 Average Val Loss: 0.0221, Val Accuracy: 4174/4200 (99.381%)
94 Average Val Loss: 0.0218, Val Accuracy: 4174/4200 (99.381%)
95 Average Val Loss: 0.0212, Val Accuracy: 4176/4200 (99.429%)
96 Average Val Loss: 0.0216, Val Accuracy: 4175/4200 (99.405%)
97 Average Val Loss: 0.0217, Val Accuracy: 4175/4200 (99.405%)
98 Average Val Loss: 0.0216, Val Accuracy: 4176/4200 (99.429%)
99 Average Val Loss: 0.0212, Val Accuracy: 4175/4200 (99.405%)
start model 5
0 Average Val Loss: 0.0722, Val Accuracy: 4102/4200 (97.667%)
1 Average Val Loss: 0.0553, Val Accuracy: 4125/4200 (98.214%)
2 Average Val Loss: 0.0417, Val Accuracy: 4147/4200 (98.738%)
3 Average Val Loss: 0.0360, Val Accuracy: 4152/4200 (98.857%)
4 Average Val Loss: 0.0371, Val Accuracy: 4149/4200 (98.786%)
5 Average Val Loss: 0.0330, Val Accuracy: 4158/4200 (99.000%)
6 Average Val Loss: 0.0343, Val Accuracy: 4151/4200 (98.833%)
7 Average Val Loss: 0.0270, Val Accuracy: 4158/4200 (99.000%)
8 Average Val Loss: 0.0303, Val Accuracy: 4158/4200 (99.000%)
9 Average Val Loss: 0.0302, Val Accuracy: 4158/4200 (99.000%)
10 Average Val Loss: 0.0264, Val Accuracy: 4161/4200 (99.071%)
11 Average Val Loss: 0.0280, Val Accuracy: 4156/4200 (98.952%)
12 Average Val Loss: 0.0264, Val Accuracy: 4161/4200 (99.071%)
13 Average Val Loss: 0.0281, Val Accuracy: 4163/4200 (99.119%)
14 Average Val Loss: 0.0275, Val Accuracy: 4162/4200 (99.095%)
15 Average Val Loss: 0.0249, Val Accuracy: 4163/4200 (99.119%)
16 Average Val Loss: 0.0259, Val Accuracy: 4164/4200 (99.143%)
17 Average Val Loss: 0.0239, Val Accuracy: 4169/4200 (99.262%)
18 Average Val Loss: 0.0235, Val Accuracy: 4169/4200 (99.262%)
19 Average Val Loss: 0.0238, Val Accuracy: 4162/4200 (99.095%)
20 Average Val Loss: 0.0240, Val Accuracy: 4166/4200 (99.190%)
21 Average Val Loss: 0.0233, Val Accuracy: 4169/4200 (99.262%)
22 Average Val Loss: 0.0241, Val Accuracy: 4169/4200 (99.262%)
23 Average Val Loss: 0.0236, Val Accuracy: 4168/4200 (99.238%)
24 Average Val Loss: 0.0238, Val Accuracy: 4166/4200 (99.190%)
25 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
26 Average Val Loss: 0.0232, Val Accuracy: 4163/4200 (99.119%)
27 Average Val Loss: 0.0234, Val Accuracy: 4165/4200 (99.167%)
28 Average Val Loss: 0.0232, Val Accuracy: 4165/4200 (99.167%)
29 Average Val Loss: 0.0227, Val Accuracy: 4167/4200 (99.214%)
30 Average Val Loss: 0.0235, Val Accuracy: 4168/4200 (99.238%)
31 Average Val Loss: 0.0234, Val Accuracy: 4169/4200 (99.262%)
32 Average Val Loss: 0.0231, Val Accuracy: 4168/4200 (99.238%)
33 Average Val Loss: 0.0231, Val Accuracy: 4167/4200 (99.214%)
34 Average Val Loss: 0.0233, Val Accuracy: 4165/4200 (99.167%)
35 Average Val Loss: 0.0234, Val Accuracy: 4165/4200 (99.167%)
36 Average Val Loss: 0.0232, Val Accuracy: 4165/4200 (99.167%)
37 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
38 Average Val Loss: 0.0234, Val Accuracy: 4168/4200 (99.238%)
39 Average Val Loss: 0.0237, Val Accuracy: 4166/4200 (99.190%)
40 Average Val Loss: 0.0238, Val Accuracy: 4165/4200 (99.167%)
41 Average Val Loss: 0.0238, Val Accuracy: 4166/4200 (99.190%)
42 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
43 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
44 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
45 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
46 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
47 Average Val Loss: 0.0238, Val Accuracy: 4166/4200 (99.190%)
48 Average Val Loss: 0.0237, Val Accuracy: 4166/4200 (99.190%)
49 Average Val Loss: 0.0235, Val Accuracy: 4165/4200 (99.167%)
50 Average Val Loss: 0.0237, Val Accuracy: 4165/4200 (99.167%)
51 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
52 Average Val Loss: 0.0235, Val Accuracy: 4165/4200 (99.167%)
53 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
54 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
55 Average Val Loss: 0.0238, Val Accuracy: 4165/4200 (99.167%)
56 Average Val Loss: 0.0239, Val Accuracy: 4164/4200 (99.143%)
57 Average Val Loss: 0.0235, Val Accuracy: 4167/4200 (99.214%)
58 Average Val Loss: 0.0237, Val Accuracy: 4164/4200 (99.143%)
59 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
60 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
61 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
62 Average Val Loss: 0.0237, Val Accuracy: 4166/4200 (99.190%)
63 Average Val Loss: 0.0238, Val Accuracy: 4165/4200 (99.167%)
64 Average Val Loss: 0.0236, Val Accuracy: 4165/4200 (99.167%)
65 Average Val Loss: 0.0236, Val Accuracy: 4165/4200 (99.167%)
66 Average Val Loss: 0.0235, Val Accuracy: 4168/4200 (99.238%)
67 Average Val Loss: 0.0236, Val Accuracy: 4167/4200 (99.214%)
68 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
69 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
70 Average Val Loss: 0.0237, Val Accuracy: 4166/4200 (99.190%)
71 Average Val Loss: 0.0237, Val Accuracy: 4167/4200 (99.214%)
72 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
73 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
74 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
75 Average Val Loss: 0.0238, Val Accuracy: 4166/4200 (99.190%)
76 Average Val Loss: 0.0237, Val Accuracy: 4166/4200 (99.190%)
77 Average Val Loss: 0.0236, Val Accuracy: 4169/4200 (99.262%)
78 Average Val Loss: 0.0240, Val Accuracy: 4165/4200 (99.167%)
79 Average Val Loss: 0.0236, Val Accuracy: 4167/4200 (99.214%)
80 Average Val Loss: 0.0236, Val Accuracy: 4166/4200 (99.190%)
81 Average Val Loss: 0.0233, Val Accuracy: 4166/4200 (99.190%)
82 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
83 Average Val Loss: 0.0235, Val Accuracy: 4164/4200 (99.143%)
84 Average Val Loss: 0.0237, Val Accuracy: 4164/4200 (99.143%)
85 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
86 Average Val Loss: 0.0238, Val Accuracy: 4163/4200 (99.119%)
87 Average Val Loss: 0.0238, Val Accuracy: 4164/4200 (99.143%)
88 Average Val Loss: 0.0234, Val Accuracy: 4166/4200 (99.190%)
89 Average Val Loss: 0.0237, Val Accuracy: 4165/4200 (99.167%)
90 Average Val Loss: 0.0235, Val Accuracy: 4167/4200 (99.214%)
91 Average Val Loss: 0.0238, Val Accuracy: 4161/4200 (99.071%)
92 Average Val Loss: 0.0237, Val Accuracy: 4165/4200 (99.167%)
93 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
94 Average Val Loss: 0.0236, Val Accuracy: 4164/4200 (99.143%)
95 Average Val Loss: 0.0239, Val Accuracy: 4165/4200 (99.167%)
96 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
97 Average Val Loss: 0.0233, Val Accuracy: 4166/4200 (99.190%)
98 Average Val Loss: 0.0235, Val Accuracy: 4166/4200 (99.190%)
99 Average Val Loss: 0.0237, Val Accuracy: 4165/4200 (99.167%)
start model 6
0 Average Val Loss: 0.0749, Val Accuracy: 4109/4200 (97.833%)
1 Average Val Loss: 0.0462, Val Accuracy: 4136/4200 (98.476%)
2 Average Val Loss: 0.0470, Val Accuracy: 4141/4200 (98.595%)
3 Average Val Loss: 0.0928, Val Accuracy: 4087/4200 (97.310%)
4 Average Val Loss: 0.0322, Val Accuracy: 4163/4200 (99.119%)
5 Average Val Loss: 0.0263, Val Accuracy: 4163/4200 (99.119%)
6 Average Val Loss: 0.0322, Val Accuracy: 4158/4200 (99.000%)
7 Average Val Loss: 0.0292, Val Accuracy: 4162/4200 (99.095%)
8 Average Val Loss: 0.0300, Val Accuracy: 4161/4200 (99.071%)
9 Average Val Loss: 0.0325, Val Accuracy: 4161/4200 (99.071%)
10 Average Val Loss: 0.0286, Val Accuracy: 4164/4200 (99.143%)
11 Average Val Loss: 0.0249, Val Accuracy: 4167/4200 (99.214%)
12 Average Val Loss: 0.0235, Val Accuracy: 4168/4200 (99.238%)
13 Average Val Loss: 0.0239, Val Accuracy: 4173/4200 (99.357%)
14 Average Val Loss: 0.0253, Val Accuracy: 4167/4200 (99.214%)
15 Average Val Loss: 0.0229, Val Accuracy: 4169/4200 (99.262%)
16 Average Val Loss: 0.0229, Val Accuracy: 4170/4200 (99.286%)
17 Average Val Loss: 0.0211, Val Accuracy: 4169/4200 (99.262%)
18 Average Val Loss: 0.0222, Val Accuracy: 4170/4200 (99.286%)
19 Average Val Loss: 0.0230, Val Accuracy: 4173/4200 (99.357%)
20 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
21 Average Val Loss: 0.0224, Val Accuracy: 4170/4200 (99.286%)
22 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
23 Average Val Loss: 0.0220, Val Accuracy: 4174/4200 (99.381%)
24 Average Val Loss: 0.0235, Val Accuracy: 4168/4200 (99.238%)
25 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
26 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
27 Average Val Loss: 0.0225, Val Accuracy: 4170/4200 (99.286%)
28 Average Val Loss: 0.0226, Val Accuracy: 4172/4200 (99.333%)
29 Average Val Loss: 0.0230, Val Accuracy: 4172/4200 (99.333%)
30 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
31 Average Val Loss: 0.0228, Val Accuracy: 4172/4200 (99.333%)
32 Average Val Loss: 0.0229, Val Accuracy: 4172/4200 (99.333%)
33 Average Val Loss: 0.0230, Val Accuracy: 4171/4200 (99.310%)
34 Average Val Loss: 0.0226, Val Accuracy: 4172/4200 (99.333%)
35 Average Val Loss: 0.0230, Val Accuracy: 4172/4200 (99.333%)
36 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
37 Average Val Loss: 0.0232, Val Accuracy: 4170/4200 (99.286%)
38 Average Val Loss: 0.0229, Val Accuracy: 4173/4200 (99.357%)
39 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
40 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
41 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
42 Average Val Loss: 0.0230, Val Accuracy: 4172/4200 (99.333%)
43 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
44 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
45 Average Val Loss: 0.0231, Val Accuracy: 4171/4200 (99.310%)
46 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
47 Average Val Loss: 0.0231, Val Accuracy: 4171/4200 (99.310%)
48 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
49 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
50 Average Val Loss: 0.0230, Val Accuracy: 4171/4200 (99.310%)
51 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
52 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
53 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
54 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
55 Average Val Loss: 0.0225, Val Accuracy: 4171/4200 (99.310%)
56 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
57 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
58 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
59 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
60 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
61 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
62 Average Val Loss: 0.0227, Val Accuracy: 4172/4200 (99.333%)
63 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
64 Average Val Loss: 0.0223, Val Accuracy: 4172/4200 (99.333%)
65 Average Val Loss: 0.0225, Val Accuracy: 4171/4200 (99.310%)
66 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
67 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
68 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
69 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
70 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
71 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
72 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
73 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
74 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
75 Average Val Loss: 0.0230, Val Accuracy: 4171/4200 (99.310%)
76 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
77 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
78 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
79 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
80 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
81 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
82 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
83 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
84 Average Val Loss: 0.0225, Val Accuracy: 4171/4200 (99.310%)
85 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
86 Average Val Loss: 0.0230, Val Accuracy: 4171/4200 (99.310%)
87 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
88 Average Val Loss: 0.0230, Val Accuracy: 4171/4200 (99.310%)
89 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
90 Average Val Loss: 0.0226, Val Accuracy: 4171/4200 (99.310%)
91 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
92 Average Val Loss: 0.0227, Val Accuracy: 4171/4200 (99.310%)
93 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
94 Average Val Loss: 0.0228, Val Accuracy: 4171/4200 (99.310%)
95 Average Val Loss: 0.0224, Val Accuracy: 4171/4200 (99.310%)
96 Average Val Loss: 0.0229, Val Accuracy: 4171/4200 (99.310%)
